0.000000,0.000000,0.000000,-0.822385,-1.424793,0.000000
0.000000,0.000000,1.000000,-2.528828,4.676270,0.000000
0.000000,0.000000,0.000000,-1.252334,3.274475,0.000000
0.000000,0.000000,0.000000,-0.933730,3.854386,0.000000
0.000000,1.000000,0.000000,-1.305896,2.896619,0.000000
0.000000,0.000000,1.000000,-0.353629,4.486838,0.000000
1.000000,0.000000,0.000000,1.079035,-0.065503,1.000000
0.000000,0.000000,0.000000,-1.607488,3.480259,0.000000
0.000000,0.000000,0.000000,-1.932202,2.486131,0.000000
0.000000,0.000000,0.000000,-1.065773,3.470990,0.000000
1.000000,0.000000,0.000000,0.461326,-2.365753,1.000000
1.000000,1.000000,0.000000,0.740698,0.431798,1.000000
1.000000,0.000000,0.000000,-0.162601,0.738768,0.000000
1.000000,0.000000,1.000000,-1.109284,-2.595409,1.000000
0.000000,1.000000,1.000000,0.447976,3.530658,0.000000
0.000000,0.000000,0.000000,0.919270,1.499964,0.000000
0.000000,0.000000,0.000000,0.773248,1.613644,1.000000
1.000000,0.000000,1.000000,-1.631425,-2.061106,1.000000
1.000000,1.000000,1.000000,0.507499,-2.001582,1.000000
1.000000,0.000000,0.000000,-1.164688,-1.033476,1.000000
0.000000,0.000000,0.000000,-1.661455,-0.848727,0.000000
1.000000,0.000000,0.000000,1.009200,-4.381368,1.000000
0.000000,0.000000,0.000000,-0.220763,0.382200,0.000000
0.000000,1.000000,0.000000,1.012017,1.750072,1.000000
0.000000,0.000000,1.000000,-0.314376,4.552361,0.000000
1.000000,0.000000,0.000000,-0.308383,-2.723642,1.000000
0.000000,0.000000,0.000000,-0.392402,1.906306,0.000000
1.000000,1.000000,0.000000,-0.104253,1.668764,0.000000
1.000000,1.000000,0.000000,0.392220,-1.890190,0.000000
0.000000,0.000000,1.000000,-1.888119,3.067071,0.000000
0.000000,0.000000,1.000000,-0.346111,3.660906,0.000000
1.000000,0.000000,0.000000,-0.763522,-1.323680,1.000000
1.000000,0.000000,0.000000,1.028778,0.622947,1.000000
1.000000,0.000000,1.000000,-0.765970,0.232262,1.000000
1.000000,0.000000,1.000000,-0.948523,-1.997287,1.000000
1.000000,0.000000,0.000000,0.420166,-1.396554,1.000000
1.000000,0.000000,0.000000,1.774103,-0.235355,1.000000
0.000000,0.000000,0.000000,0.385891,-1.765696,1.000000
1.000000,0.000000,1.000000,-0.129712,2.444103,0.000000
0.000000,0.000000,0.000000,-2.394698,2.229004,0.000000
0.000000,0.000000,0.000000,0.612277,3.886920,0.000000
0.000000,0.000000,0.000000,0.019214,1.272106,0.000000
0.000000,0.000000,0.000000,-0.657873,0.358170,0.000000
0.000000,0.000000,1.000000,-1.071173,0.390680,0.000000
1.000000,0.000000,0.000000,-0.201825,-3.594088,1.000000
1.000000,1.000000,1.000000,1.568777,1.387602,1.000000
1.000000,1.000000,1.000000,-0.381543,-0.154254,1.000000
1.000000,0.000000,0.000000,0.585886,3.038062,0.000000
1.000000,0.000000,0.000000,1.774614,-0.089735,0.000000
0.000000,0.000000,0.000000,0.529767,0.358993,0.000000
1.000000,0.000000,1.000000,-0.642642,-1.812981,1.000000
0.000000,0.000000,0.000000,1.585080,1.579393,0.000000
0.000000,0.000000,0.000000,0.364941,3.097267,0.000000
0.000000,0.000000,0.000000,-0.367687,6.103380,0.000000
1.000000,1.000000,0.000000,0.452165,0.599850,0.000000
0.000000,1.000000,1.000000,-2.412222,1.236815,0.000000
0.000000,0.000000,0.000000,-0.970087,4.327041,0.000000
0.000000,0.000000,0.000000,0.294297,0.297567,0.000000
0.000000,0.000000,0.000000,-0.196027,5.446977,0.000000
1.000000,0.000000,0.000000,0.453026,0.769344,1.000000
1.000000,1.000000,0.000000,0.234030,1.145804,1.000000
0.000000,0.000000,0.000000,-0.831439,3.524770,0.000000
0.000000,0.000000,0.000000,-0.834437,1.289173,0.000000
0.000000,0.000000,0.000000,-0.342508,3.483137,0.000000
0.000000,0.000000,1.000000,-0.491666,4.153302,0.000000
0.000000,0.000000,1.000000,-0.341577,2.023418,0.000000
1.000000,0.000000,0.000000,0.669097,4.355493,1.000000
1.000000,0.000000,1.000000,0.051631,-1.667783,0.000000
1.000000,0.000000,0.000000,-0.722803,2.981357,0.000000
0.000000,0.000000,1.000000,-1.055465,2.563795,0.000000
0.000000,0.000000,0.000000,0.437919,2.442842,0.000000
0.000000,0.000000,1.000000,-1.186318,3.343772,0.000000
0.000000,0.000000,1.000000,-1.716037,2.745710,0.000000
0.000000,0.000000,1.000000,-1.536186,2.934434,0.000000
1.000000,0.000000,0.000000,2.534031,2.731051,0.000000
1.000000,0.000000,1.000000,-0.813825,2.982417,0.000000
0.000000,0.000000,1.000000,0.256572,1.071046,0.000000
0.000000,0.000000,0.000000,-0.994532,3.625313,0.000000
0.000000,1.000000,1.000000,-1.562624,0.035541,0.000000
1.000000,0.000000,0.000000,-1.423886,-1.370780,1.000000
0.000000,0.000000,0.000000,-1.002959,4.461005,0.000000
0.000000,0.000000,0.000000,0.044414,3.603708,1.000000
0.000000,1.000000,1.000000,0.283602,2.274168,0.000000
0.000000,0.000000,0.000000,-1.532244,2.248379,0.000000
1.000000,1.000000,1.000000,0.509082,1.901854,0.000000
0.000000,0.000000,0.000000,1.778607,2.872808,0.000000
0.000000,0.000000,0.000000,-1.314745,5.071872,0.000000
0.000000,0.000000,1.000000,-1.880094,3.601535,0.000000
1.000000,0.000000,1.000000,-2.235072,-1.990676,1.000000
0.000000,0.000000,0.000000,0.731670,0.171314,1.000000
1.000000,1.000000,1.000000,-0.884314,-0.327321,0.000000
0.000000,0.000000,1.000000,-3.029996,2.188904,0.000000
0.000000,0.000000,0.000000,0.280993,-2.383575,1.000000
1.000000,1.000000,1.000000,-0.045098,6.773145,0.000000
0.000000,0.000000,1.000000,-2.322190,1.619827,0.000000
1.000000,0.000000,0.000000,2.394163,1.567700,0.000000
0.000000,0.000000,1.000000,-2.432539,3.431084,0.000000
1.000000,1.000000,1.000000,0.344743,0.782496,0.000000
1.000000,0.000000,1.000000,-1.260148,-0.324267,0.000000
0.000000,0.000000,0.000000,-1.024118,-2.857236,1.000000
0.000000,0.000000,0.000000,1.069066,1.891328,0.000000
0.000000,0.000000,0.000000,-1.357616,4.112463,0.000000
1.000000,0.000000,0.000000,0.619524,-0.445073,1.000000
0.000000,0.000000,0.000000,0.822705,-0.924666,1.000000
1.000000,1.000000,1.000000,-0.026823,2.439756,0.000000
0.000000,0.000000,1.000000,-2.307390,0.807202,0.000000
0.000000,0.000000,0.000000,-1.481476,-0.075145,0.000000
0.000000,0.000000,1.000000,-2.040471,2.368907,0.000000
0.000000,0.000000,1.000000,-2.489198,0.480623,0.000000
0.000000,0.000000,1.000000,-0.777616,0.940627,1.000000
1.000000,1.000000,1.000000,0.565235,-1.879064,1.000000
1.000000,1.000000,0.000000,0.970897,1.188761,0.000000
1.000000,0.000000,0.000000,1.208310,0.627615,1.000000
1.000000,1.000000,1.000000,0.568709,4.311062,0.000000
