1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,-1.271749,-0.859170,-0.606604,-0.733210,-2.119304,-1.822090,-1.190668,-0.353506,-1.685061,-2.929185,-1.484652,-2.002811,-2.184246,-0.857504,-0.072219,-2.404506,-1.349759,-0.860727,-1.271965,-1.820810,-0.454587,-1.618259,-1.522004,-0.815022,-2.227904,-0.093570,-0.718057,-1.205474,-1.340536,0.223775,-1.065791,-2.983986,0.310151,-1.261018,-1.424351,-1.919698,-0.633036,-0.644679,-1.088382,-2.317869,-1.159086,-1.048104,-1.816224,0.228430,-2.294359
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.453439,-1.106726,-0.921171,-0.811826,1.073540,1.933516,0.194193,0.628114,0.861988,-1.695052,-1.476028,1.345917,0.899321,-0.351072,-1.250191,0.843456,0.394721,-1.371429,0.502830,-2.166085,0.893966,1.080372,-0.630932,-0.134605,-0.756157,0.014374,-0.078817,-0.425512,0.116853,0.906887,-0.117715,0.010820,0.314885,-0.180467,0.233053,1.101195,-1.060566,-0.063512,-0.819145,-0.889598,-1.008363,0.485911,-0.753081,0.294515,0.415256
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,-0.533927,0.687342,0.791448,0.419769,-0.774016,-1.665655,0.144650,-0.042277,0.320662,1.539529,0.401373,0.148514,0.835287,-0.099525,-0.182164,1.911640,-0.657880,0.550157,0.772207,-1.166491,1.414821,1.300187,1.066434,-0.450508,-1.555018,-1.149791,0.718039,-0.225997,-0.088950,-1.107301,1.392111,1.482306,0.662857,2.091604,-0.146861,-0.191182,1.458147,-0.265208,-0.021764,-0.653919,0.145123,-0.299665,0.780558,1.233235,-4.828540
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,-0.320679,-0.331476,0.477651,0.435707,-1.839434,-0.005829,1.055232,-0.665191,0.546884,-1.977131,-0.372950,-2.157869,-1.572328,-0.058797,-0.973128,-0.440849,-0.548784,0.169275,-0.901502,-0.239320,0.061745,-0.432577,-0.179812,-0.191623,0.744062,0.201515,-0.100045,0.034955,-0.402418,-0.787729,0.390773,-0.087983,-1.007957,0.377962,-0.454468,-0.968321,-1.244380,1.357307,0.660434,-0.380370,-1.329879,-0.537612,-0.083850,0.767723,-6.375269
0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.810715,1.105058,1.176810,2.741179,1.162116,1.025766,0.541240,1.006942,0.333790,0.777748,-0.102440,-0.002435,1.550369,-0.238489,0.304479,-0.023316,0.674240,1.603730,1.224334,-0.339676,0.346388,0.554317,1.806394,-0.356396,1.083518,0.405709,-0.121185,0.759591,-1.471493,-0.699264,-1.106545,-0.536354,1.506949,-0.602186,1.802491,1.314087,1.273078,1.430166,2.529215,-0.053172,1.130382,1.002260,0.374956,-0.151983,8.736102
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.183821,0.682680,3.159287,0.624373,0.257287,0.525973,-0.629753,0.607684,2.000681,0.355151,1.420942,-0.034656,1.777537,1.437409,1.383810,0.818686,0.417600,1.346875,0.970377,0.909447,1.452985,0.219848,0.512331,1.075951,0.268865,0.295317,0.349202,-0.252224,1.373673,-1.391292,-1.274081,0.456990,1.565377,0.852044,0.116429,0.092170,-0.472919,0.356203,0.949426,1.075930,1.073004,0.432944,1.105338,1.756060,-7.221694
1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.058734,-1.065399,0.347948,-0.943426,0.568605,-0.561300,-0.659616,-1.206504,0.954987,-0.004103,-0.456778,-0.638948,0.353991,-0.259272,0.609880,1.077714,-1.478804,1.018977,-0.988020,-0.449749,0.346122,0.948930,-0.310249,0.029937,0.499532,-0.669763,-1.212458,0.839531,-0.978117,-0.230156,-0.896050,-1.186546,0.448752,0.439533,-1.302585,-1.609663,-0.444792,-1.073806,0.178907,0.134569,-1.331327,0.120223,-0.193817,-0.524508,-2.178215
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.162202,1.794744,-0.680895,-0.124945,0.413955,-0.317759,-0.443435,1.471337,0.537371,0.325019,-0.019286,0.520739,-0.530791,0.136101,1.674187,-0.376927,-0.169064,0.994075,0.511978,2.165178,0.354699,0.487536,1.509854,-0.193487,-0.105385,-0.007957,0.984713,1.451816,1.760373,-0.633522,0.227754,2.754364,-0.338121,1.014859,-0.984767,-0.383810,-0.424333,-0.255241,1.108630,-1.059644,-0.617458,1.149510,1.490380,-0.136165,-2.729200
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.449565,-0.312282,0.104814,0.095731,0.992454,-0.615549,-0.991378,0.087663,-1.469051,-1.009693,0.288924,-0.228136,-0.732278,-0.638313,-0.446573,-0.740176,0.438434,-0.594235,0.505846,-0.882423,-0.765632,-0.038114,1.053559,0.068437,0.212737,-1.784621,-0.086299,-1.431043,-0.123816,1.172326,-0.684910,-1.590867,-0.584247,-0.063114,0.444102,-2.142979,0.572156,0.401521,-0.602803,-0.969559,-0.880874,-0.715778,0.483093,-0.089838,2.250997
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.740543,0.630739,-1.616629,0.308231,-0.555587,-1.287740,-0.871417,0.640063,-0.715472,0.368890,-0.171962,-1.957702,1.614191,-0.284826,0.453163,-0.452716,1.146519,0.233957,1.140577,0.193436,-0.410745,0.013204,-1.677239,0.705557,-1.129545,0.085104,-0.437656,0.619492,-0.074600,0.443335,0.304397,-1.002582,-0.249672,-0.271511,-1.103161,-0.611213,0.218700,-0.117692,0.756685,-1.276403,-0.059646,-0.606920,-1.895169,-0.378705,11.767872
