1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,-1.090703,-0.949452,-1.249109,0.246438,-0.906710,-1.126580,-1.342170,-0.883226,-0.330499,-1.051516,-1.260857,-0.760893,-1.456053,-0.508603,0.371819,-0.141515,0.395376,-0.233990,-1.835558,-2.115677,-1.294537,-0.754898,-1.304141,-0.355011,-1.126373,1.655573,-0.093821,-2.092045,-1.425764,-2.765871,-1.256364,-1.212639,-0.033431,0.389538,-1.230470,-0.936612,-0.537953,-0.261269,-0.098994,-1.054634,-1.062214,-0.334538,-1.478433,-0.928810,-0.544533
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.586788,1.768028,-0.064919,1.868128,-0.666582,1.504582,1.647713,2.055934,0.173327,0.880383,2.378985,2.427922,1.084075,2.024856,-0.314479,0.859629,0.849590,0.825998,0.999020,-1.777211,0.146750,0.316063,0.629384,0.310767,0.410196,1.048587,1.673113,0.640212,0.059715,1.553548,1.171822,0.235596,1.164776,-0.377125,0.483524,1.492361,-0.280207,0.833235,1.341928,2.189409,-0.383390,1.069268,1.648185,-0.298075,10.149323
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.755579,0.326106,1.364563,-0.488054,-1.830824,-0.143824,0.132213,0.761435,-1.328820,-0.417778,0.360339,-0.893035,0.274059,1.329813,1.706669,-0.653397,-0.822409,-0.607204,1.648191,0.795661,0.152192,0.280235,-1.456403,1.555219,-0.565111,1.698139,0.153313,0.408124,-1.048568,0.490265,0.987549,1.478167,-1.584958,0.653524,0.393184,0.644681,-0.667845,0.623130,-0.438741,0.466829,0.371702,0.182527,1.024509,-0.061938,2.588682
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,-0.295344,-0.589971,-2.100320,-0.405646,0.805983,1.164561,-0.645589,-0.844360,0.721688,-0.280030,0.264282,-0.537713,0.796377,-1.374727,-0.585284,0.224226,-0.357658,-1.352894,0.292428,0.630206,-0.614147,0.058558,1.178751,-0.758131,-0.576617,2.092819,-0.376644,1.363186,-0.713762,-0.979829,-1.983801,-0.363068,0.333425,1.484948,1.010602,0.616061,0.799129,-0.368876,0.613499,1.017897,0.428434,0.462275,-0.652083,0.833934,-2.978677
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,-0.608970,-0.846327,1.026550,-1.483188,0.136160,-0.822644,0.152358,-1.458962,-0.924402,0.298681,-0.144668,1.226797,-0.777108,-0.064728,-0.113620,-0.757643,-0.026043,0.209096,-0.186985,-0.343244,0.237099,0.643177,0.340755,-0.387679,-0.406124,0.706002,-0.968945,0.292470,-0.186382,-0.263848,1.079482,0.854417,-0.184404,0.667559,0.767639,-0.337517,2.047427,-0.530431,-0.805330,1.528331,0.238235,-0.689759,0.340844,0.731898,-2.117882
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.079393,-0.320912,0.414650,-0.206886,0.495326,-0.642075,-1.233790,0.026462,0.162758,-0.744608,-1.267742,0.911240,-0.885008,-0.920071,-0.323277,-0.985040,-1.229951,-1.230450,-3.399350,-0.434225,-0.852443,-2.264342,-2.158479,-0.381517,-3.150215,-1.123492,-1.154032,-0.783580,-1.013714,-0.713261,-0.625952,-2.291259,-0.608690,0.013831,-2.820171,-0.238525,-0.253205,-1.386508,-2.071385,0.781745,-0.884006,0.678142,0.713140,-0.512651,-2.058883
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,-0.153132,2.200285,1.831611,1.216549,1.410060,0.037179,0.411216,0.526089,-0.503777,0.161324,0.388441,1.602174,0.536669,0.555770,0.072292,-0.141467,0.150013,0.425721,-0.252757,0.652980,-0.776411,1.910897,0.036457,0.673868,0.638894,0.852247,0.374025,0.272575,-0.316454,-0.178931,0.316914,-0.299719,0.404612,2.459735,-0.056298,0.575479,0.096389,0.397051,-0.593510,0.797543,0.225369,0.401119,0.466440,0.426349,-6.176064
1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.255577,-0.313815,0.092929,-0.529186,-0.152863,0.415400,-0.453743,-0.484184,-0.425895,-0.385485,0.330976,0.605569,-0.310775,-0.036766,-0.938217,-0.371976,0.293115,-0.245309,0.195936,0.534167,-0.461477,0.098980,-0.759343,1.007708,-1.201413,-2.739548,-0.890111,0.703880,-0.003396,-0.470862,-0.380951,0.059413,0.512839,-0.078337,0.675631,-1.153675,0.122053,0.732653,-0.641982,0.506494,-2.769883,-1.716970,-0.665556,1.956564,-2.420221
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,-0.296551,-0.980739,0.314083,0.759259,1.255076,1.216972,0.919014,0.047225,-0.700695,0.401745,1.368172,0.309505,-0.477827,-1.483469,2.391964,-0.477812,-0.084785,0.829154,0.531817,-0.471810,0.325388,0.949808,1.224630,-0.972310,1.090400,1.085338,-0.122061,1.495308,1.294193,0.342581,0.466419,0.211665,0.088752,1.109412,0.854144,-1.192237,0.508434,-0.361943,-0.475467,0.715103,0.246234,0.065615,1.781754,-1.007301,-0.637831
1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.980256,-0.103023,-1.923640,-1.011857,0.351722,0.611108,-1.163563,-0.599583,-1.071718,-1.326622,-0.460561,-0.056956,-1.326151,-0.016266,-1.459648,-0.346803,-0.060597,-0.375975,1.369692,-0.441151,-1.060880,0.660751,-0.900974,-0.234846,0.440771,0.233844,-0.316883,-1.908082,0.002009,0.107099,-0.429579,0.044513,-0.604784,-0.486426,0.453087,-1.406996,-0.785509,-1.403695,-0.293673,-0.531437,-1.516135,0.373123,1.390543,-0.343759,1.480456
